168	2026-09-04	43.06	Average	{"roe":{"avg3":7.516666666666666,"lastYr":7.35,"variationPct":-2.217294900221722,"flag":"neutral"},"roce":{"avg3":9.91,"lastYr":9.39,"variationPct":-5.247225025227039,"flag":"deterioration"},"epsGrowth":{"avg3":42.21867410724025,"lastYr":148.0786416443253,"variationPct":250.74204667865376,"flag":"improvement"},"salesGrowth":{"avg3":20.475575951226237,"lastYr":74.10758896352634,"variationPct":261.9316454885275,"flag":"improvement"},"debtEquity":{"avg3":1.0433333333333332,"lastYr":1.09,"variationPct":4.472843450479251,"flag":"deterioration"},"assetTurns":{"avg3":1.8606868510823185,"lastYr":2.3118515378803233,"variationPct":24.24721207308864,"flag":"improvement"},"cwipPct":47.183163481562026,"latestFY":"FY26","epsLatest":27.76,"exempt":false}
169	2026-09-04	72.33	High	{"roe":{"avg3":20.986666666666668,"lastYr":17.62,"variationPct":-16.041931385006354,"flag":"deterioration"},"roce":{"avg3":24.396666666666665,"lastYr":20.43,"variationPct":-16.25905178303046,"flag":"deterioration"},"epsGrowth":{"avg3":164.01029725659865,"lastYr":-15.516289342904466,"variationPct":-109.46055802741994,"flag":"deterioration"},"salesGrowth":{"avg3":26.20437996051005,"lastYr":21.674215685244206,"variationPct":-17.28781326668592,"flag":"deterioration"},"debtEquity":{"avg3":0.25,"lastYr":0.26,"variationPct":4.0000000000000036,"flag":"deterioration"},"assetTurns":{"avg3":2.809306420581864,"lastYr":2.1214729306136335,"variationPct":-24.484103440228004,"flag":"deterioration"},"cwipPct":20.368036332462978,"latestFY":"FY26","epsLatest":61.2,"exempt":false}
170	2026-09-04	42.28	Average	{"roe":{"avg3":9.01,"lastYr":10.53,"variationPct":16.87014428412874,"flag":"improvement"},"roce":{"avg3":11.163333333333334,"lastYr":12.33,"variationPct":10.450880859958191,"flag":"improvement"},"epsGrowth":{"avg3":21.85056131993147,"lastYr":34.502923976608194,"variationPct":57.90406237818521,"flag":"improvement"},"salesGrowth":{"avg3":13.385875758300335,"lastYr":17.14408154440314,"variationPct":28.075905185153164,"flag":"improvement"},"debtEquity":{"avg3":0.26,"lastYr":0.35,"variationPct":34.615384615384606,"flag":"deterioration"},"assetTurns":{"avg3":1.207405889852389,"lastYr":1.2321444134565105,"variationPct":2.048898701922511,"flag":"neutral"},"cwipPct":6.206967927488235,"latestFY":"FY26","epsLatest":13.8,"exempt":false}
171	2026-09-04	56.64	Good	{"roe":{"avg3":14.026666666666666,"lastYr":13.99,"variationPct":-0.2614068441064541,"flag":"neutral"},"roce":{"avg3":16.71666666666667,"lastYr":16.92,"variationPct":1.2163509471585232,"flag":"neutral"},"epsGrowth":{"avg3":9.779419099781643,"lastYr":12.661329848064028,"variationPct":29.46914043541434,"flag":"improvement"},"salesGrowth":{"avg3":13.00260087175266,"lastYr":13.672967896077951,"variationPct":5.1556379445717,"flag":"improvement"},"debtEquity":{"avg3":0.18333333333333335,"lastYr":0.16,"variationPct":-12.727272727272732,"flag":"improvement"},"assetTurns":{"avg3":2.2923754840828496,"lastYr":2.5629689026132723,"variationPct":11.804061786966964,"flag":"improvement"},"cwipPct":89.43004474167971,"latestFY":"FY26","epsLatest":68.96,"exempt":false}
172	2026-09-04	56.79	Good	{"roe":{"avg3":17.213333333333335,"lastYr":16.59,"variationPct":-3.621223857474834,"flag":"deterioration"},"roce":{"avg3":20.826666666666664,"lastYr":20.04,"variationPct":-3.7772087067861655,"flag":"deterioration"},"epsGrowth":{"avg3":3.6685278321430332,"lastYr":7.135678391959808,"variationPct":94.51067890062536,"flag":"improvement"},"salesGrowth":{"avg3":4.538174705962278,"lastYr":5.177334534407631,"variationPct":14.084072779428741,"flag":"improvement"},"debtEquity":{"avg3":0.11333333333333334,"lastYr":0.11,"variationPct":-2.9411764705882417,"flag":"neutral"},"assetTurns":{"avg3":4.329060583331898,"lastYr":4.3803318331430106,"variationPct":1.1843504802986986,"flag":"neutral"},"cwipPct":4.617451467723517,"latestFY":"FY26","epsLatest":10.66,"exempt":false}
173	2026-09-04	46.18	Average	{"roe":{"avg3":15.893333333333336,"lastYr":13.48,"variationPct":-15.184563758389274,"flag":"deterioration"},"roce":{"avg3":16.05666666666667,"lastYr":12.89,"variationPct":-19.72181855926926,"flag":"deterioration"},"epsGrowth":{"avg3":6.774642752662243,"lastYr":0.1680672268907527,"variationPct":-97.51917210948567,"flag":"deterioration"},"salesGrowth":{"avg3":10.599457164676977,"lastYr":17.83451281669482,"variationPct":68.25873759015595,"flag":"improvement"},"debtEquity":{"avg3":0.48666666666666664,"lastYr":0.59,"variationPct":21.232876712328768,"flag":"deterioration"},"assetTurns":{"avg3":0.9346539151136599,"lastYr":0.9351601075687795,"variationPct":0.05415827686957999,"flag":"neutral"},"cwipPct":31.94741649686045,"latestFY":"FY26","epsLatest":5.96,"exempt":false}
174	2026-09-04	72.37	High	{"roe":{"avg3":20.30333333333333,"lastYr":21.12,"variationPct":4.022328024954868,"flag":"improvement"},"roce":{"avg3":null,"lastYr":null,"variationPct":null,"flag":"neutral"},"epsGrowth":{"avg3":33.59721407029087,"lastYr":21.438082556591205,"variationPct":-36.190892162251224,"flag":"deterioration"},"salesGrowth":{"avg3":15.580456583195824,"lastYr":14.845721968857314,"variationPct":-4.715745077271691,"flag":"deterioration"},"debtEquity":{"avg3":0.7600000000000001,"lastYr":1.06,"variationPct":39.4736842105263,"flag":"deterioration"},"assetTurns":{"avg3":5.159969263735031,"lastYr":5.335256719753932,"variationPct":3.397063956385264,"flag":"improvement"},"cwipPct":0.2704445622410772,"latestFY":"FY26","epsLatest":9.12,"exempt":true}
175	2026-09-04	52.83	Good	{"roe":{"avg3":10.863333333333335,"lastYr":11.46,"variationPct":5.49248235655108,"flag":"improvement"},"roce":{"avg3":null,"lastYr":null,"variationPct":null,"flag":"neutral"},"epsGrowth":{"avg3":36.33012378481282,"lastYr":7.963757749165483,"variationPct":-78.07946431359369,"flag":"deterioration"},"salesGrowth":{"avg3":7.390450639111745,"lastYr":3.3816875550434853,"variationPct":-54.24247153283296,"flag":"deterioration"},"debtEquity":{"avg3":1.0966666666666665,"lastYr":1.19,"variationPct":8.510638297872356,"flag":"deterioration"},"assetTurns":{"avg3":2.737854290774084,"lastYr":2.7446285243270867,"variationPct":0.24742856388779802,"flag":"neutral"},"cwipPct":1.7399884988663048,"latestFY":"FY26","epsLatest":22.64,"exempt":true}
176	2026-09-04	40.19	Average	{"roe":{"avg3":14.946666666666667,"lastYr":12.67,"variationPct":-15.231935771632473,"flag":"deterioration"},"roce":{"avg3":14.549999999999999,"lastYr":12.74,"variationPct":-12.439862542955318,"flag":"deterioration"},"epsGrowth":{"avg3":8.471725783427091,"lastYr":-21.688714682345246,"variationPct":-356.012945140104,"flag":"deterioration"},"salesGrowth":{"avg3":4.1023646579354365,"lastYr":-0.8024343131078381,"variationPct":-119.56028729809877,"flag":"deterioration"},"debtEquity":{"avg3":0.73,"lastYr":0.73,"variationPct":0,"flag":"neutral"},"assetTurns":{"avg3":1.0201214350036307,"lastYr":0.839340780238076,"variationPct":-17.721483792261587,"flag":"deterioration"},"cwipPct":27.28286747394439,"latestFY":"FY26","epsLatest":47.95,"exempt":false}
177	2026-09-04	35.69	Weak	{"roe":{"avg3":3.66,"lastYr":1.13,"variationPct":-69.12568306010928,"flag":"deterioration"},"roce":{"avg3":5.573333333333333,"lastYr":2.86,"variationPct":-48.68421052631579,"flag":"deterioration"},"epsGrowth":{"avg3":17.689466602924472,"lastYr":-66.66666666666666,"variationPct":-476.87211357546045,"flag":"deterioration"},"salesGrowth":{"avg3":15.78045226536088,"lastYr":11.478056363853794,"variationPct":-27.264084889069533,"flag":"deterioration"},"debtEquity":{"avg3":0.7066666666666667,"lastYr":0.45,"variationPct":-36.32075471698113,"flag":"improvement"},"assetTurns":{"avg3":1.1359338625408304,"lastYr":1.1388479784988566,"variationPct":0.25653922768953524,"flag":"neutral"},"cwipPct":31.785450078389587,"latestFY":"FY26","epsLatest":2.82,"exempt":false}
178	2026-09-04	57.78	Good	{"roe":{"avg3":11.616666666666667,"lastYr":14.65,"variationPct":26.111908177905306,"flag":"improvement"},"roce":{"avg3":null,"lastYr":null,"variationPct":null,"flag":"neutral"},"epsGrowth":{"avg3":33.620835686053084,"lastYr":53.40909090909092,"variationPct":58.857118864676494,"flag":"improvement"},"salesGrowth":{"avg3":14.442299532209617,"lastYr":11.599523510607096,"variationPct":-19.683679979510764,"flag":"deterioration"},"debtEquity":{"avg3":1.1666666666666667,"lastYr":1.4,"variationPct":19.999999999999986,"flag":"deterioration"},"assetTurns":{"avg3":3.773311909313088,"lastYr":3.629576276864504,"variationPct":-3.809269837826644,"flag":"deterioration"},"cwipPct":1.3272138952496186,"latestFY":"FY26","epsLatest":2.7,"exempt":true}
179	2026-09-04	32.73	Poor	{"roe":{"avg3":6.109999999999999,"lastYr":5.26,"variationPct":-13.911620294599015,"flag":"deterioration"},"roce":{"avg3":null,"lastYr":null,"variationPct":null,"flag":"neutral"},"epsGrowth":{"avg3":3.859726231847221,"lastYr":19.812925170068027,"variationPct":413.32462407795657,"flag":"improvement"},"salesGrowth":{"avg3":12.520522432166986,"lastYr":0.8476033896448536,"variationPct":-93.2302873603162,"flag":"deterioration"},"debtEquity":{"avg3":0.9966666666666667,"lastYr":1.06,"variationPct":6.354515050167225,"flag":"deterioration"},"assetTurns":{"avg3":17.199576193277437,"lastYr":18.045392022008254,"variationPct":4.9176550586252805,"flag":"improvement"},"cwipPct":3.5264786795048146,"latestFY":"FY26","epsLatest":14.09,"exempt":true}
180	2026-09-04	46.79	Average	{"roe":{"avg3":12.63,"lastYr":13.71,"variationPct":8.551068883610451,"flag":"improvement"},"roce":{"avg3":14.705,"lastYr":14.92,"variationPct":1.4620877252635147,"flag":"neutral"},"epsGrowth":{"avg3":12.659950279580668,"lastYr":30.028328611898015,"variationPct":137.19152088875848,"flag":"improvement"},"salesGrowth":{"avg3":3.8069108299752243,"lastYr":8.406258265574907,"variationPct":120.81573856116864,"flag":"improvement"},"debtEquity":{"avg3":0,"lastYr":0,"variationPct":null,"flag":"neutral"},"assetTurns":{"avg3":169.25116850537708,"lastYr":176.90464146109122,"variationPct":4.5219616640171,"flag":"improvement"},"cwipPct":0,"latestFY":"FY26","epsLatest":55.08,"exempt":true}
181	2026-09-04	40.2	Average	{"roe":{"avg3":-126.33,"lastYr":-20.1,"variationPct":84.08928995488006,"flag":"improvement"},"roce":{"avg3":-57.47666666666667,"lastYr":-13.8,"variationPct":75.99025691584991,"flag":"improvement"},"epsGrowth":{"avg3":12.20594274696503,"lastYr":35.85511233379183,"variationPct":193.75127408906692,"flag":"improvement"},"salesGrowth":{"avg3":29.886136768559386,"lastYr":62.73382445726068,"variationPct":109.90944712284629,"flag":"improvement"},"debtEquity":{"avg3":0.8000000000000002,"lastYr":0.26,"variationPct":-67.5,"flag":"improvement"},"assetTurns":{"avg3":4.71762668088975,"lastYr":4.884271730723068,"variationPct":3.53239162624645,"flag":"improvement"},"cwipPct":29.898914464033282,"latestFY":"FY26","epsLatest":-13.99,"exempt":false}
182	2026-09-04	40	Average	{"roe":{"avg3":15.873333333333335,"lastYr":13.78,"variationPct":-13.187736245275106,"flag":"deterioration"},"roce":{"avg3":null,"lastYr":null,"variationPct":null,"flag":"neutral"},"epsGrowth":{"avg3":-0.31989032040596754,"lastYr":13.05858987090367,"variationPct":4182.208506444093,"flag":"improvement"},"salesGrowth":{"avg3":13.613135049076503,"lastYr":9.525471602238598,"variationPct":-30.02734808772213,"flag":"deterioration"},"debtEquity":{"avg3":3.143333333333333,"lastYr":2.81,"variationPct":-10.604453870625655,"flag":"improvement"},"assetTurns":{"avg3":63.62774897364006,"lastYr":98.9171414103051,"variationPct":55.46226765194046,"flag":"improvement"},"cwipPct":0.012659830358273201,"latestFY":"FY26","epsLatest":22.77,"exempt":true}
183	2026-09-04	69.94	High	{"roe":{"avg3":20.34,"lastYr":22.71,"variationPct":11.651917404129799,"flag":"improvement"},"roce":{"avg3":24.8,"lastYr":29.04,"variationPct":17.09677419354838,"flag":"improvement"},"epsGrowth":{"avg3":25.43082003574936,"lastYr":58.87096774193549,"variationPct":131.49457099369056,"flag":"improvement"},"salesGrowth":{"avg3":12.616575395885429,"lastYr":11.938864659394307,"variationPct":-5.371590270939447,"flag":"deterioration"},"debtEquity":{"avg3":0.18666666666666665,"lastYr":0.09,"variationPct":-51.78571428571428,"flag":"improvement"},"assetTurns":{"avg3":5.12933089069889,"lastYr":5.267589326267087,"variationPct":2.6954477789472233,"flag":"neutral"},"cwipPct":7.72454822076996,"latestFY":"FY26","epsLatest":43.34,"exempt":false}
184	2026-09-04	78.67	High	{"roe":{"avg3":21.679999999999996,"lastYr":14.5,"variationPct":-33.1180811808118,"flag":"deterioration"},"roce":{"avg3":15.436666666666666,"lastYr":11.01,"variationPct":-28.67631181170373,"flag":"deterioration"},"epsGrowth":{"avg3":80.6831865940019,"lastYr":-25.70731707317073,"variationPct":-131.8620497756615,"flag":"deterioration"},"salesGrowth":{"avg3":29.14021280407817,"lastYr":27.631071584053718,"variationPct":-5.178895673037944,"flag":"deterioration"},"debtEquity":{"avg3":1.5166666666666668,"lastYr":1.65,"variationPct":8.791208791208774,"flag":"deterioration"},"assetTurns":{"avg3":9.795793343752672,"lastYr":11.822675423435879,"variationPct":20.69135197687549,"flag":"improvement"},"cwipPct":0,"latestFY":"FY26","epsLatest":30.46,"exempt":true}
185	2026-09-04	82.65	High	{"roe":{"avg3":28.066666666666663,"lastYr":33.43,"variationPct":19.10926365795726,"flag":"improvement"},"roce":{"avg3":24.143333333333334,"lastYr":28.78,"variationPct":19.204749413226562,"flag":"improvement"},"epsGrowth":{"avg3":57.97317546324169,"lastYr":52.980132450331126,"variationPct":-8.612678144698899,"flag":"deterioration"},"salesGrowth":{"avg3":44.18502426443403,"lastYr":53.70581643523554,"variationPct":21.547554469637603,"flag":"improvement"},"debtEquity":{"avg3":0.07333333333333333,"lastYr":0.06,"variationPct":-18.181818181818183,"flag":"improvement"},"assetTurns":{"avg3":9.829686566236894,"lastYr":10.857169824830917,"variationPct":10.45285881365976,"flag":"improvement"},"cwipPct":11.477448038379668,"latestFY":"FY26","epsLatest":2.31,"exempt":false}
186	2026-09-04	62.51	Good	{"roe":{"avg3":17.38,"lastYr":16.66,"variationPct":-4.14269275028768,"flag":"deterioration"},"roce":{"avg3":18.813333333333333,"lastYr":18.82,"variationPct":0.035435861091430064,"flag":"neutral"},"epsGrowth":{"avg3":36.45016303896469,"lastYr":6.294517144276945,"variationPct":-82.73116875348899,"flag":"deterioration"},"salesGrowth":{"avg3":8.387182973504737,"lastYr":13.492942391105705,"variationPct":60.87573662969026,"flag":"improvement"},"debtEquity":{"avg3":0.1366666666666667,"lastYr":0.15,"variationPct":9.75609756097559,"flag":"deterioration"},"assetTurns":{"avg3":4.501222598204369,"lastYr":4.343678171226346,"variationPct":-3.5000363465888364,"flag":"deterioration"},"cwipPct":7.621882874077528,"latestFY":"FY26","epsLatest":192.51,"exempt":false}
187	2026-09-04	58.81	Good	{"roe":{"avg3":16.849999999999998,"lastYr":21.41,"variationPct":27.06231454005936,"flag":"improvement"},"roce":{"avg3":14.706666666666665,"lastYr":17.99,"variationPct":22.32547597461469,"flag":"improvement"},"epsGrowth":{"avg3":48.62989500920535,"lastYr":88.31168831168833,"variationPct":81.5995866225322,"flag":"improvement"},"salesGrowth":{"avg3":36.66852447454366,"lastYr":42.71415492150751,"variationPct":16.487247669758016,"flag":"improvement"},"debtEquity":{"avg3":1.0233333333333334,"lastYr":0.97,"variationPct":-5.211726384364832,"flag":"improvement"},"assetTurns":{"avg3":9.352956487002709,"lastYr":10.958386603263952,"variationPct":17.164947987219023,"flag":"improvement"},"cwipPct":0.5414371077570217,"latestFY":"FY26","epsLatest":13.05,"exempt":false}
188	2026-09-04	71.95	High	{"roe":{"avg3":18.44333333333333,"lastYr":19.02,"variationPct":3.126694379179476,"flag":"improvement"},"roce":{"avg3":24.830000000000002,"lastYr":25.67,"variationPct":3.3830044301248483,"flag":"improvement"},"epsGrowth":{"avg3":13.492150763220714,"lastYr":22.462562396006643,"variationPct":66.48615028257066,"flag":"improvement"},"salesGrowth":{"avg3":15.733844965403927,"lastYr":17.689371859822863,"variationPct":12.42879219109385,"flag":"improvement"},"debtEquity":{"avg3":0.01,"lastYr":0.01,"variationPct":0,"flag":"neutral"},"assetTurns":{"avg3":3.795657493283958,"lastYr":3.9423753302509907,"variationPct":3.865412968020311,"flag":"improvement"},"cwipPct":15.22746036988111,"latestFY":"FY25","epsLatest":73.6,"exempt":false}
189	2026-09-04	51.47	Average	{"roe":{"avg3":16.683333333333334,"lastYr":16.14,"variationPct":-3.2567432567432544,"flag":"deterioration"},"roce":{"avg3":18.060000000000002,"lastYr":17.45,"variationPct":-3.3776301218161846,"flag":"deterioration"},"epsGrowth":{"avg3":15.950388689994133,"lastYr":27.26076948372247,"variationPct":70.90975031112234,"flag":"improvement"},"salesGrowth":{"avg3":6.43806879253705,"lastYr":9.309623858014657,"variationPct":44.60273970365597,"flag":"improvement"},"debtEquity":{"avg3":0.39333333333333337,"lastYr":0.38,"variationPct":-3.389830508474584,"flag":"improvement"},"assetTurns":{"avg3":2.587250624426925,"lastYr":2.30127464768304,"variationPct":-11.053276943636977,"flag":"deterioration"},"cwipPct":12.758187602267807,"latestFY":"FY26","epsLatest":38.7,"exempt":false}
190	2026-09-04	60.9	Good	{"roe":{"avg3":13.843333333333334,"lastYr":18.23,"variationPct":31.687936431495306,"flag":"improvement"},"roce":{"avg3":15.6,"lastYr":21.12,"variationPct":35.384615384615394,"flag":"improvement"},"epsGrowth":{"avg3":41.802830728255756,"lastYr":74.74825716498837,"variationPct":78.81147248352212,"flag":"improvement"},"salesGrowth":{"avg3":24.732224205261,"lastYr":24.82675166387017,"variationPct":0.3822036296640884,"flag":"neutral"},"debtEquity":{"avg3":0.35333333333333333,"lastYr":0.24,"variationPct":-32.07547169811321,"flag":"improvement"},"assetTurns":{"avg3":2.6285095703799306,"lastYr":2.967305240058124,"variationPct":12.889269017545303,"flag":"improvement"},"cwipPct":5.998734715261509,"latestFY":"FY26","epsLatest":45.12,"exempt":false}
191	2026-09-04	43.55	Average	{"roe":{"avg3":8.336666666666666,"lastYr":9.66,"variationPct":15.873650539784098,"flag":"improvement"},"roce":{"avg3":5.71,"lastYr":7.11,"variationPct":24.5183887915937,"flag":"improvement"},"epsGrowth":{"avg3":46.71770593244984,"lastYr":25.32136298714549,"variationPct":-45.799215775367465,"flag":"deterioration"},"salesGrowth":{"avg3":34.61368831620944,"lastYr":4.723989405927592,"variationPct":-86.35225069697248,"flag":"deterioration"},"debtEquity":{"avg3":0.8766666666666666,"lastYr":0.83,"variationPct":-5.3231939163498065,"flag":"improvement"},"assetTurns":{"avg3":3.06858484442825,"lastYr":2.9208983069564156,"variationPct":-4.812854946474581,"flag":"deterioration"},"cwipPct":10.259390783286936,"latestFY":"FY26","epsLatest":61.42,"exempt":false}
192	2026-09-04	51.07	Average	{"roe":{"avg3":17.216666666666665,"lastYr":15.58,"variationPct":-9.506292352371725,"flag":"deterioration"},"roce":{"avg3":19.736666666666668,"lastYr":15.39,"variationPct":-22.023306873838884,"flag":"deterioration"},"epsGrowth":{"avg3":0.6239764325947963,"lastYr":-5.4335424985738765,"variationPct":-970.7929041452054,"flag":"deterioration"},"salesGrowth":{"avg3":11.240992682359737,"lastYr":26.897576904541985,"variationPct":139.2811530493371,"flag":"improvement"},"debtEquity":{"avg3":0.30666666666666664,"lastYr":0.52,"variationPct":69.56521739130437,"flag":"deterioration"},"assetTurns":{"avg3":3.833217596395341,"lastYr":3.222575802966466,"variationPct":-15.930266886051726,"flag":"deterioration"},"cwipPct":6.193151758909279,"latestFY":"FY26","epsLatest":66.31,"exempt":false}
193	2026-09-04	46.12	Average	{"roe":{"avg3":14.656666666666666,"lastYr":12.31,"variationPct":-16.01091653400045,"flag":"deterioration"},"roce":{"avg3":6.273333333333333,"lastYr":5.72,"variationPct":-8.820403825717326,"flag":"deterioration"},"epsGrowth":{"avg3":10.556185206153929,"lastYr":17.459109927729173,"variationPct":65.39222822228481,"flag":"improvement"},"salesGrowth":{"avg3":14.011668248705002,"lastYr":12.834374920318437,"variationPct":-8.40223524772201,"flag":"deterioration"},"debtEquity":{"avg3":5.293333333333333,"lastYr":4.8,"variationPct":-9.319899244332492,"flag":"improvement"},"assetTurns":{"avg3":27.762275676209175,"lastYr":28.771566761814142,"variationPct":3.6354767792680542,"flag":"improvement"},"cwipPct":1.3098636219473516,"latestFY":"FY26","epsLatest":30.88,"exempt":true}
194	2026-09-04	60.4	Good	{"roe":{"avg3":19.06,"lastYr":16.29,"variationPct":-14.533053515215109,"flag":"deterioration"},"roce":{"avg3":23.679999999999996,"lastYr":20.47,"variationPct":-13.555743243243235,"flag":"deterioration"},"epsGrowth":{"avg3":10.803043393087185,"lastYr":-4.545454545454537,"variationPct":-142.07568534218007,"flag":"deterioration"},"salesGrowth":{"avg3":4.231061283371203,"lastYr":2.8994159274116185,"variationPct":-31.473081261979814,"flag":"deterioration"},"debtEquity":{"avg3":0.11333333333333333,"lastYr":0.09,"variationPct":-20.588235294117645,"flag":"improvement"},"assetTurns":{"avg3":3.234272843035743,"lastYr":3.1422890557951355,"variationPct":-2.8440330084913237,"flag":"neutral"},"cwipPct":8.643794943415939,"latestFY":"FY26","epsLatest":9.66,"exempt":false}
195	2026-09-04	74.15	High	{"roe":{"avg3":32.79999999999999,"lastYr":32.51,"variationPct":-0.8841463414633907,"flag":"neutral"},"roce":{"avg3":42.830000000000005,"lastYr":42.54,"variationPct":-0.6770954938127626,"flag":"neutral"},"epsGrowth":{"avg3":17.999962191060362,"lastYr":9.726270244283526,"variationPct":-45.96505180930849,"flag":"deterioration"},"salesGrowth":{"avg3":9.016223144623067,"lastYr":8.115068433284366,"variationPct":-9.994813758309833,"flag":"deterioration"},"debtEquity":{"avg3":0.036666666666666674,"lastYr":0.04,"variationPct":9.090909090909072,"flag":"deterioration"},"assetTurns":{"avg3":21.54416271060801,"lastYr":20.77903767698584,"variationPct":-3.551426174689229,"flag":"deterioration"},"cwipPct":1.7458603311735061,"latestFY":"FY26","epsLatest":730.36,"exempt":false}
196	2026-09-04	55.5	Good	{"roe":{"avg3":11.366666666666667,"lastYr":11.57,"variationPct":1.7888563049853354,"flag":"neutral"},"roce":{"avg3":14.53,"lastYr":14.81,"variationPct":1.9270474879559611,"flag":"neutral"},"epsGrowth":{"avg3":63.394235034449025,"lastYr":29.51083560490116,"variationPct":-53.448707774666424,"flag":"deterioration"},"salesGrowth":{"avg3":10.624804978096366,"lastYr":10.569762786507853,"variationPct":-0.5180536650035931,"flag":"neutral"},"debtEquity":{"avg3":0.17333333333333334,"lastYr":0.15,"variationPct":-13.461538461538467,"flag":"improvement"},"assetTurns":{"avg3":1.9403716069714403,"lastYr":2.1761549074111204,"variationPct":12.151450762964629,"flag":"improvement"},"cwipPct":8.930617965077872,"latestFY":"FY26","epsLatest":5720.39,"exempt":false}
197	2026-09-04	51.26	Average	{"roe":{"avg3":12.433333333333332,"lastYr":12.87,"variationPct":3.5120643431635457,"flag":"improvement"},"roce":{"avg3":16.740000000000002,"lastYr":17.21,"variationPct":2.8076463560334455,"flag":"neutral"},"epsGrowth":{"avg3":12.73768031425344,"lastYr":20.701293830864444,"variationPct":62.52012391690922,"flag":"improvement"},"salesGrowth":{"avg3":-4.203598932685848,"lastYr":1.8211667377536083,"variationPct":143.32398896556938,"flag":"improvement"},"debtEquity":{"avg3":0.013333333333333334,"lastYr":0.02,"variationPct":49.99999999999999,"flag":"deterioration"},"assetTurns":{"avg3":0.8059741228330511,"lastYr":0.599476445992206,"variationPct":-25.620881736871716,"flag":"deterioration"},"cwipPct":50.89513521196831,"latestFY":"FY26","epsLatest":64.37,"exempt":false}
198	2026-09-04	24.15	Poor	{"roe":{"avg3":5.53,"lastYr":1.59,"variationPct":-71.24773960216999,"flag":"deterioration"},"roce":{"avg3":6.233333333333333,"lastYr":2.05,"variationPct":-67.11229946524064,"flag":"deterioration"},"epsGrowth":{"avg3":-29.260986109330492,"lastYr":-74.29171038824764,"variationPct":-153.893392760807,"flag":"deterioration"},"salesGrowth":{"avg3":16.92489190753559,"lastYr":2.574552731031682,"variationPct":-84.7883652959379,"flag":"deterioration"},"debtEquity":{"avg3":0.31,"lastYr":0.44,"variationPct":41.935483870967744,"flag":"deterioration"},"assetTurns":{"avg3":95.44433604403774,"lastYr":81.37216380268445,"variationPct":-14.74385262092496,"flag":"deterioration"},"cwipPct":0.14191673078567152,"latestFY":"FY26","epsLatest":2.45,"exempt":true}
199	2026-09-04	38.58	Weak	{"roe":{"avg3":-439.67666666666673,"lastYr":5.34,"variationPct":101.21452885832771,"flag":"improvement"},"roce":{"avg3":-192.43999999999997,"lastYr":1.33,"variationPct":100.69112450633963,"flag":"improvement"},"epsGrowth":{"avg3":134.90623366638317,"lastYr":206.83085501858739,"variationPct":53.314527726028174,"flag":"improvement"},"salesGrowth":{"avg3":17.519595706573018,"lastYr":21.037699074971002,"variationPct":20.08096206853711,"flag":"improvement"},"debtEquity":{"avg3":2.7733333333333334,"lastYr":2.84,"variationPct":2.4038461538461453,"flag":"neutral"},"assetTurns":{"avg3":369.55437994770546,"lastYr":27.592640876922257,"variationPct":-92.53353704512261,"flag":"deterioration"},"cwipPct":0,"latestFY":"FY26","epsLatest":66.03,"exempt":true}
200	2026-09-04	73.1	High	{"roe":{"avg3":19.08666666666667,"lastYr":19.45,"variationPct":1.9035976248689996,"flag":"neutral"},"roce":{"avg3":25.25,"lastYr":26.83,"variationPct":6.2574257425742505,"flag":"improvement"},"epsGrowth":{"avg3":15.999141647882588,"lastYr":29.726368159203993,"variationPct":85.7997685965743,"flag":"improvement"},"salesGrowth":{"avg3":26.47217031593456,"lastYr":15.167927136700007,"variationPct":-42.70236646381094,"flag":"deterioration"},"debtEquity":{"avg3":0.06333333333333332,"lastYr":0.02,"variationPct":-68.42105263157893,"flag":"improvement"},"assetTurns":{"avg3":1.8390851206243568,"lastYr":1.9919639926860142,"variationPct":8.312767600977386,"flag":"improvement"},"cwipPct":26.598527825964652,"latestFY":"FY26","epsLatest":10.43,"exempt":false}
201	2026-09-04	40	Average	{"roe":{"avg3":14.68,"lastYr":8.22,"variationPct":-44.00544959128065,"flag":"deterioration"},"roce":{"avg3":22.176666666666666,"lastYr":22.43,"variationPct":1.1423418006914199,"flag":"neutral"},"epsGrowth":{"avg3":-39.33035837733915,"lastYr":-100,"variationPct":-154.2565186937546,"flag":"deterioration"},"salesGrowth":{"avg3":15.489220523499094,"lastYr":17.47827401753305,"variationPct":12.841533833263663,"flag":"improvement"},"debtEquity":{"avg3":0.3566666666666667,"lastYr":0.1,"variationPct":-71.96261682242991,"flag":"improvement"},"assetTurns":{"avg3":4.727038538473229,"lastYr":4.3253915419922215,"variationPct":-8.496799702647106,"flag":"deterioration"},"cwipPct":20.29302874227719,"latestFY":"FY26","epsLatest":null,"exempt":false}
